0.0,0,0,0
0.00392156862745,7,0,0
0.0078431372549,13,0,0
0.0117647058824,18,0,0
0.0156862745098,22,0,0
0.0196078431373,26,0,0
0.0235294117647,29,0,0
0.0274509803922,32,0,0
0.0313725490196,34,0,0
0.0352941176471,37,0,0
0.0392156862745,39,0,0
0.043137254902,41,0,0
0.0470588235294,43,0,0
0.0509803921569,45,0,0
0.0549019607843,47,0,0
0.0588235294118,49,0,0
0.0627450980392,50,0,0
0.0666666666667,52,0,0
0.0705882352941,54,1,0
0.0745098039216,55,1,0
0.078431372549,57,0,0
0.0823529411765,58,0,0
0.0862745098039,60,0,0
0.0901960784314,61,0,0
0.0941176470588,63,0,0
0.0980392156863,64,0,0
0.101960784314,66,1,0
0.105882352941,67,1,0
0.109803921569,69,1,0
0.113725490196,70,1,0
0.117647058824,72,1,0
0.121568627451,73,1,0
0.125490196078,75,1,0
0.129411764706,76,1,0
0.133333333333,78,1,0
0.137254901961,79,1,0
0.141176470588,81,1,0
0.145098039216,82,1,0
0.149019607843,84,1,0
0.152941176471,85,1,0
0.156862745098,87,1,0
0.160784313725,88,1,0
0.164705882353,90,1,0
0.16862745098,92,1,0
0.172549019608,93,1,0
0.176470588235,95,1,0
0.180392156863,96,1,0
0.18431372549,98,1,0
0.188235294118,99,1,0
0.192156862745,101,1,0
0.196078431373,103,1,0
0.2,104,1,0
0.203921568627,106,1,0
0.207843137255,107,2,0
0.211764705882,109,2,0
0.21568627451,111,2,0
0.219607843137,112,2,0
0.223529411765,114,2,0
0.227450980392,116,2,0
0.23137254902,117,2,0
0.235294117647,119,2,0
0.239215686275,121,2,0
0.243137254902,122,2,0
0.247058823529,124,2,0
0.250980392157,126,2,0
0.254901960784,127,2,0
0.258823529412,129,2,0
0.262745098039,131,2,0
0.266666666667,132,3,0
0.270588235294,134,3,0
0.274509803922,136,3,0
0.278431372549,137,3,0
0.282352941176,139,3,0
0.286274509804,141,3,0
0.290196078431,142,3,0
0.294117647059,144,3,0
0.298039215686,146,3,0
0.301960784314,147,3,0
0.305882352941,149,3,0
0.309803921569,151,4,0
0.313725490196,153,4,0
0.317647058824,154,4,0
0.321568627451,156,4,0
0.325490196078,158,4,0
0.329411764706,159,4,0
0.333333333333,161,4,0
0.337254901961,163,4,0
0.341176470588,165,5,0
0.345098039216,166,5,0
0.349019607843,168,5,0
0.352941176471,170,5,0
0.356862745098,172,5,0
0.360784313725,173,5,0
0.364705882353,175,5,0
0.36862745098,177,6,0
0.372549019608,179,6,0
0.376470588235,181,6,0
0.380392156863,182,6,0
0.38431372549,184,6,0
0.388235294118,186,7,0
0.392156862745,188,7,0
0.396078431373,189,7,0
0.4,191,7,0
0.403921568627,193,7,0
0.407843137255,195,8,0
0.411764705882,197,8,0
0.41568627451,198,8,0
0.419607843137,200,8,0
0.423529411765,202,9,0
0.427450980392,204,9,0
0.43137254902,206,9,0
0.435294117647,207,9,0
0.439215686275,209,10,0
0.443137254902,211,10,0
0.447058823529,213,11,0
0.450980392157,215,11,0
0.454901960784,216,11,0
0.458823529412,218,12,0
0.462745098039,220,12,0
0.466666666667,222,13,0
0.470588235294,224,13,0
0.474509803922,225,14,0
0.478431372549,227,14,0
0.482352941176,229,15,0
0.486274509804,231,16,0
0.490196078431,232,17,0
0.494117647059,234,18,0
0.498039215686,236,19,0
0.501960784314,237,21,0
0.505882352941,239,23,0
0.509803921569,240,25,0
0.513725490196,242,27,0
0.517647058824,243,30,0
0.521568627451,244,32,0
0.525490196078,245,35,0
0.529411764706,246,38,0
0.533333333333,247,41,0
0.537254901961,248,44,0
0.541176470588,248,47,0
0.545098039216,249,50,0
0.549019607843,250,53,0
0.552941176471,250,56,0
0.556862745098,251,59,0
0.560784313725,251,62,0
0.564705882353,252,65,0
0.56862745098,252,68,0
0.572549019608,252,70,0
0.576470588235,253,73,0
0.580392156863,253,76,0
0.58431372549,253,78,0
0.588235294118,253,81,0
0.592156862745,254,84,0
0.596078431373,254,86,0
0.6,254,89,0
0.603921568627,254,91,0
0.607843137255,254,93,0
0.611764705882,254,96,0
0.61568627451,254,98,0
0.619607843137,254,100,0
0.623529411765,255,103,0
0.627450980392,255,105,0
0.63137254902,255,107,0
0.635294117647,255,109,0
0.639215686275,255,111,0
0.643137254902,255,114,0
